,DateTime,22.3998 75.4489,22.4252 76.2179,23.0783 75.4211,23.0812 76.1904,Rainfall_mean
1209,1986-09-20,7.3566,11.7032,0.0,0.4587,4.879625000000001
1210,1986-09-21,3.2191,2.89,6.0213,9.7905,5.480225
1211,1986-09-22,0.6051,0.0,0.0,0.0,0.151275
1212,1986-09-23,0.0,0.0,0.0,0.0,0.0
1213,1986-09-24,0.0,0.0,0.0,0.0,0.0
1214,1986-09-25,0.0,0.0,0.0,0.0,0.0
1215,1986-09-26,5.6062,1.7883,0.0,0.0,1.8486250000000002
1216,1986-09-27,0.0,4.9976,0.0,0.0,1.2494
1217,1986-09-28,1.2136,0.3998,0.0,0.2993,0.478175
1218,1986-09-29,23.1078,0.0,0.0,7.2379,7.586425
1219,1986-09-30,2.0933,0.1063,0.0,0.0,0.5499
1220,1986-10-01,0.1483,1.8341,0.0,0.0,0.49560000000000004
1221,1986-10-02,0.4579,5.2294,0.0,1.7294,1.8541750000000001
1222,1986-10-03,0.0,0.3528,0.0,0.0,0.0882
1223,1986-10-04,0.0,0.0,0.0,0.0,0.0
1224,1986-10-05,0.0,0.0,0.0,0.0,0.0
1225,1986-10-06,0.0,0.0,0.0,0.0,0.0
1226,1986-10-07,0.0,0.0,0.0,0.0,0.0
1227,1986-10-08,0.0,0.0,0.0,0.0,0.0
1228,1986-10-09,0.0,0.8041,0.0,0.3748,0.294725
1229,1986-10-10,0.0,0.0,0.0,0.0,0.0
1230,1986-10-11,0.0,0.0,0.0,0.0,0.0
1231,1986-10-12,0.0,0.0,0.0,0.0,0.0
1232,1986-10-13,0.0,0.0,0.0,0.0,0.0
1233,1986-10-14,0.0,0.0,0.0,0.0,0.0
1234,1986-10-15,0.0,0.0,0.0,0.0,0.0
1235,1986-10-16,0.0,0.0,0.0,0.0,0.0
1236,1986-10-17,0.0,0.0,0.0,0.0,0.0
1237,1986-10-18,0.0,0.0,0.0,0.0,0.0
1238,1986-10-19,0.0,0.0,0.0,0.0,0.0
1239,1986-10-20,0.0,0.0,0.0,0.0,0.0
1240,1986-10-21,0.0,0.0,0.0,0.0,0.0
1241,1986-10-22,0.0,0.0,0.0,0.0,0.0
1242,1986-10-23,0.0,0.0,0.0,0.0,0.0
1243,1986-10-24,0.0,0.0,0.0,0.0,0.0
1244,1986-10-25,0.0,0.0,0.0,0.0,0.0
1245,1986-10-26,0.0,0.0,0.0,0.0,0.0
1246,1986-10-27,0.0,0.0,0.0,0.0,0.0
1247,1986-10-28,0.0,0.0,0.0,0.0,0.0
1248,1986-10-29,0.0,0.0,0.0,0.0,0.0
1249,1986-10-30,0.0,0.0,0.0,0.0,0.0
1250,1986-10-31,0.0,0.0,0.0,0.0,0.0
1251,1986-11-01,0.0,0.0,0.0,0.0,0.0
1252,1986-11-02,0.0,0.0,0.0,0.0,0.0
1253,1986-11-03,0.0,0.0,0.0,0.0,0.0
1254,1986-11-04,0.0,0.0,0.0,0.0,0.0
1255,1986-11-05,0.0,0.0,0.0,0.0,0.0
1256,1986-11-06,0.0,0.0,0.0,0.0,0.0
1257,1986-11-07,0.0,0.0,0.0,0.0,0.0
1258,1986-11-08,0.0,0.0,0.0,0.0,0.0
1259,1986-11-09,0.0,0.0,0.0,0.0,0.0
1260,1986-11-10,0.0,0.0,0.0,0.0,0.0
1261,1986-11-11,0.0,0.0,0.0,0.0,0.0
1262,1986-11-12,0.0,0.0,0.0,0.0,0.0
1263,1986-11-13,0.0,0.0,0.0,0.0,0.0
1264,1986-11-14,0.0,0.0,0.0,0.0,0.0
1265,1986-11-15,0.0,0.0,0.0,0.0,0.0
1266,1986-11-16,0.0,0.0,0.0,0.0,0.0
1267,1986-11-17,0.0,0.0,0.0,0.0,0.0
1268,1986-11-18,0.0,0.0,0.0,0.0,0.0
1269,1986-11-19,0.0,0.0,0.0,0.0,0.0
1270,1986-11-20,0.0,0.0,0.0,0.0,0.0
1271,1986-11-21,0.0,0.0,0.0,0.0,0.0
1272,1986-11-22,0.0,0.0,0.0,0.0,0.0
1273,1986-11-23,0.0,0.0,0.0,0.0,0.0
1274,1986-11-24,0.0,0.0,0.0,0.0,0.0
1275,1986-11-25,0.0,0.0,0.0,0.0,0.0
1276,1986-11-26,0.0,0.0,0.0,0.0,0.0
1277,1986-11-27,0.0,0.0,0.0,0.0,0.0
1278,1986-11-28,0.0,0.0,0.0,0.0,0.0
1279,1986-11-29,0.0,0.0,0.0,0.0,0.0
1280,1986-11-30,0.0,0.0,0.0,0.0,0.0
1281,1987-06-01,0.0,0.0,0.0,0.0,0.0
1282,1987-06-02,0.0,0.0,0.0,0.0,0.0
1283,1987-06-03,0.0,0.0,0.0,0.0,0.0
1284,1987-06-04,0.0,1.3647,0.0,0.0,0.341175
1285,1987-06-05,0.0,0.0,0.0,0.0,0.0
1286,1987-06-06,7.5365,2.7295,0.0,0.0,2.5665
1287,1987-06-07,2.7784,1.2961,0.0,0.0,1.0186250000000001
1288,1987-06-08,0.0,0.0,1.0145,1.0409,0.5138499999999999
1289,1987-06-09,0.0,3.8226,2.6228,0.5819,1.7568249999999999
1290,1987-06-10,0.0,0.0,0.0,0.0,0.0
1291,1987-06-11,1.7938,0.0,0.0,0.0,0.44845
1292,1987-06-12,0.0,0.0,0.0,0.0,0.0
1293,1987-06-13,0.1584,0.8188,5.0954,0.2441,1.579175
1294,1987-06-14,28.0616,0.5459,0.0,0.0,7.1518749999999995
1295,1987-06-15,0.0,0.0,0.5041,44.5763,11.270100000000001
1296,1987-06-16,1.4664,9.7678,11.7805,82.2952,26.327475
1297,1987-06-17,55.1892,20.1692,44.7104,2.9451,30.753475
1298,1987-06-18,0.3871,15.558,1.8295,0.0,4.44365
1299,1987-06-19,0.0,60.5178,0.0,0.0,15.12945
1300,1987-06-20,0.0,0.0,0.0,0.0,0.0
1301,1987-06-21,0.0,0.0,0.0,0.0,0.0
1302,1987-06-22,0.0,0.0,0.0,0.0,0.0
1303,1987-06-23,0.0,0.0,0.0,0.0,0.0
1304,1987-06-24,0.0,0.0,0.0,0.0,0.0
1305,1987-06-25,0.0,0.0,4.0373,0.0,1.009325
1306,1987-06-26,4.2393,0.0,0.0,0.0,1.059825
1307,1987-06-27,0.0,0.0,0.0,0.6401,0.160025
1308,1987-06-28,1.7616,7.7547,0.2846,24.4731,8.5685
1309,1987-06-29,0.0,0.0,3.8736,0.0,0.9684
1310,1987-06-30,0.0,0.0,2.432,0.1855,0.6543749999999999
1311,1987-07-01,0.0,23.3049,0.0,46.8835,17.5471
1312,1987-07-02,28.2883,13.4934,6.4472,0.4472,12.169025000000001
1313,1987-07-03,17.428,5.4918,21.3853,37.5515,20.46415
1314,1987-07-04,0.5527,1.4071,15.38,1.2686,4.6521
1315,1987-07-05,2.6952,0.0,8.7326,0.0,2.85695
1316,1987-07-06,0.0,8.606,0.0,0.0,2.1515
1317,1987-07-07,6.2966,11.2945,14.8571,0.0,8.11205
1318,1987-07-08,96.3097,4.9256,56.6387,0.8704,39.6861
1319,1987-07-09,0.3071,12.2059,0.0,2.2936,3.70165
1320,1987-07-10,0.0,0.0,0.0,0.0,0.0
1321,1987-07-11,0.0,0.0,0.0,0.0,0.0
1322,1987-07-12,0.0,14.1931,0.0,0.0,3.548275
1323,1987-07-13,3.5674,0.402,18.5674,0.0,5.6342
1324,1987-07-14,0.2063,2.9592,0.58,35.3833,9.7822
1325,1987-07-15,0.0,0.0,2.9288,0.4143,0.8357749999999999
1326,1987-07-16,0.0,0.0,0.74,0.4414,0.29535
1327,1987-07-17,3.8943,2.6132,0.6229,0.0,1.7826
1328,1987-07-18,0.0,0.0,0.8213,0.0,0.205325
1329,1987-07-19,0.0,0.0,0.0,0.5017,0.125425
1330,1987-07-20,0.0,0.58,0.0,0.1868,0.19169999999999998
1331,1987-07-21,0.0,0.0,0.0,0.0,0.0
1332,1987-07-22,0.0,0.0,0.0,0.0,0.0
1333,1987-07-23,0.0,0.0,0.0,0.0,0.0
1334,1987-07-24,0.9948,1.4071,0.0,0.0,0.600475
1335,1987-07-25,0.0,0.0,0.0,0.0,0.0
1336,1987-07-26,0.917,0.0,0.0,0.0,0.22925
1337,1987-07-27,0.1154,0.0,0.0,0.0,0.02885
1338,1987-07-28,0.0,0.5997,0.0,0.0,0.149925
1339,1987-07-29,0.0,0.603,0.0,0.0,0.15075
1340,1987-07-30,0.0,0.0,0.0,0.0,0.0
1341,1987-07-31,0.0,0.0,0.0,0.0,0.0
1342,1987-08-01,0.0,0.0,0.0,0.0,0.0
1343,1987-08-02,0.0,0.0,0.0,0.0,0.0
1344,1987-08-03,0.0,0.0,0.0,0.0,0.0
1345,1987-08-04,0.0,0.0,0.0,0.0,0.0
1346,1987-08-05,0.0,2.6104,0.0,12.0714,3.67045
1347,1987-08-06,12.3765,23.0887,17.7014,48.3853,25.387974999999997
1348,1987-08-07,15.0466,51.4792,6.5919,2.627,18.936175
1349,1987-08-08,18.5402,8.867,24.8612,2.2883,13.639175
1350,1987-08-09,7.4647,4.6156,0.5869,0.0,3.1668
1351,1987-08-10,2.2042,0.0,0.0,0.0,0.55105
1352,1987-08-11,0.0,0.0,0.0,0.0,0.0
1353,1987-08-12,0.0,0.0,0.0,0.0,0.0
1354,1987-08-13,0.4421,0.5807,0.0,0.0,0.2557
1355,1987-08-14,0.2287,0.0,0.0,0.0,0.057175
1356,1987-08-15,4.472,0.607,5.7102,0.1014,2.7226500000000002
1357,1987-08-16,0.5039,8.5292,5.1318,0.0,3.541225
1358,1987-08-17,0.0,1.3642,0.0,0.0,0.34105
1359,1987-08-18,0.4888,0.0,0.0,0.215,0.17595
1360,1987-08-19,0.4888,0.0,35.1821,0.3868,9.014425
1361,1987-08-20,0.0,7.4764,3.8396,0.1323,2.862075
1362,1987-08-21,32.6132,2.5162,24.6058,2.3213,15.514124999999998
1363,1987-08-22,6.8703,1.4567,0.2861,0.0,2.153275
1364,1987-08-23,0.9501,15.3078,0.0,49.3539,16.40295
1365,1987-08-24,70.2123,48.9192,39.0458,60.577,54.688575
1366,1987-08-25,46.0246,41.2409,69.7264,73.2802,57.56802499999999
1367,1987-08-26,30.8118,18.6765,42.4025,67.2208,39.7779
1368,1987-08-27,21.1977,26.0774,38.5374,61.1296,36.735525
1369,1987-08-28,0.606,4.8064,1.556,0.8317,1.950025
1370,1987-08-29,2.9567,2.0819,8.7543,0.9303,3.6808000000000005
1371,1987-08-30,24.765,21.5209,36.2423,2.6404,21.29215
1372,1987-08-31,21.8084,9.8185,13.5154,0.5797,11.4305
1373,1987-09-01,0.5666,1.602,0.0,0.0,0.54215
1374,1987-09-02,0.1056,0.0,0.1431,0.0,0.062175
1375,1987-09-03,0.0,0.0,0.0,0.0,0.0
1376,1987-09-04,0.0,0.0,0.0,0.0,0.0
1377,1987-09-05,0.0,0.0,0.0,0.0,0.0
1378,1987-09-06,0.0,0.0,0.0,0.0,0.0
1379,1987-09-07,0.4751,6.915,0.1907,0.5369,2.029425
1380,1987-09-08,0.0,0.0,0.0,0.0,0.0
1381,1987-09-09,0.0,1.6049,0.0,0.1948,0.449925
1382,1987-09-10,0.0,0.0,0.0,0.1855,0.046375
1383,1987-09-11,0.0,0.0,0.0,0.0,0.0
1384,1987-09-12,0.0,0.0,0.0,0.0,0.0
1385,1987-09-13,0.4575,0.0,0.0,0.0,0.114375
1386,1987-09-14,0.2815,0.2229,2.1888,0.0,0.6733
1387,1987-09-15,7.1295,0.0,0.0,0.0,1.782375
1388,1987-09-16,0.0,0.0,0.0,0.0,0.0
1389,1987-09-17,0.0,0.5459,0.0,0.4917,0.2594
1390,1987-09-18,0.0,0.0,0.0,0.0,0.0
1391,1987-09-19,0.0,0.0,0.0,0.0,0.0
1392,1987-09-20,0.0,0.0,0.0,0.0,0.0
1393,1987-09-21,0.0,0.0,0.0,0.0,0.0
1394,1987-09-22,0.0,0.286,0.0,0.0,0.0715
1395,1987-09-23,0.0,0.1316,0.0,0.0,0.0329
1396,1987-09-24,1.5001,0.0,0.0,0.0,0.375025
1397,1987-09-25,0.0,0.0,0.0,0.0,0.0
1398,1987-09-26,0.0,0.0,0.0,0.0,0.0
1399,1987-09-27,0.0,0.0,0.0,0.0,0.0
1400,1987-09-28,0.0,0.0,0.0,0.0,0.0
1401,1987-09-29,0.0,0.0,0.0,0.0,0.0
1402,1987-09-30,0.0,0.0,0.0,0.0,0.0
1403,1987-10-01,0.0,0.0,0.0,0.0,0.0
1404,1987-10-02,0.0,0.0,0.0,0.0,0.0
1405,1987-10-03,0.0,0.0,0.0,0.0,0.0
1406,1987-10-04,0.0,0.0,0.0,0.0,0.0
1407,1987-10-05,0.0,0.0,0.0,0.0,0.0
1408,1987-10-06,0.0,0.0,0.0,0.928,0.232
1409,1987-10-07,0.0,0.0,0.0,0.0,0.0
1410,1987-10-08,0.0,0.0,0.0,0.0,0.0
1411,1987-10-09,0.0,0.0,0.0,0.0,0.0
1412,1987-10-10,0.0,0.0,0.0,0.0,0.0
1413,1987-10-11,0.0,0.0,0.0,0.0,0.0
1414,1987-10-12,0.0,0.0,0.0,0.0,0.0
1415,1987-10-13,0.0,0.0,0.0,0.0,0.0
1416,1987-10-14,0.0,0.0,0.0,0.0,0.0
1417,1987-10-15,0.0,0.0,0.0,0.0,0.0
1418,1987-10-16,0.0,0.0,0.0,0.0,0.0
1419,1987-10-17,0.0,5.5095,0.0,1.856,1.841375
1420,1987-10-18,18.2787,12.3469,3.8304,1.6458,9.02545
1421,1987-10-19,31.3103,0.0,25.5066,33.2996,22.529125
1422,1987-10-20,0.0,0.0,0.0,0.0,0.0
1423,1987-10-21,0.0,0.0,0.0,0.0,0.0
1424,1987-10-22,0.0,0.0,0.0,0.0,0.0
1425,1987-10-23,0.0,0.0,0.0,0.0,0.0
1426,1987-10-24,0.0,0.0,0.0,0.0,0.0
1427,1987-10-25,0.0,0.0,0.0,0.0,0.0
1428,1987-10-26,0.0,0.0,0.0,0.0,0.0
1429,1987-10-27,0.0,0.0,0.0,0.0,0.0
1430,1987-10-28,0.0,0.0,0.0,0.0,0.0
1431,1987-10-29,0.0,0.0,0.0,0.0,0.0
1432,1987-10-30,0.0,0.0,0.0,0.0,0.0
1433,1987-10-31,0.0,0.0,0.0,0.0,0.0
1434,1987-11-01,0.0,0.0,0.0,0.0,0.0
1435,1987-11-02,0.0,0.0,0.0,0.0,0.0
1436,1987-11-03,0.0,0.0,0.0,0.0,0.0
1437,1987-11-04,0.0,0.0,0.0,0.0,0.0
1438,1987-11-05,0.0,0.0,0.0,0.0,0.0
1439,1987-11-06,0.0,0.0,0.0,0.0,0.0
1440,1987-11-07,0.0,0.0,0.0,0.0,0.0
1441,1987-11-08,0.0,0.0,0.0,0.0,0.0
1442,1987-11-09,0.0,0.0,0.0,0.0,0.0
1443,1987-11-10,0.0,0.0,0.0,0.0,0.0
1444,1987-11-11,0.0,0.0,0.0,0.0,0.0
1445,1987-11-12,0.0,0.0,0.0,0.0,0.0
1446,1987-11-13,0.0,0.0,0.0,0.0,0.0
1447,1987-11-14,0.0,0.0,0.0,0.0,0.0
1448,1987-11-15,0.0,0.0,0.0,0.0,0.0
1449,1987-11-16,0.0,0.0,0.0,0.0,0.0
1450,1987-11-17,0.0,0.0,0.0,0.0,0.0
1451,1987-11-18,0.0,1.7079,0.0,2.5383,1.06155
1452,1987-11-19,25.3184,1.5651,3.1606,0.0,7.511025
1453,1987-11-20,0.0,0.0,0.0,0.0,0.0
1454,1987-11-21,0.0,0.0,0.0,0.0,0.0
1455,1987-11-22,0.0,0.0,0.0,0.0,0.0
1456,1987-11-23,0.0,0.0,0.0,0.0,0.0
1457,1987-11-24,0.0,0.0,0.0,0.0,0.0
1458,1987-11-25,0.0,0.0,0.0,0.0,0.0
1459,1987-11-26,0.0,0.0,0.0,0.0,0.0
1460,1987-11-27,0.0,0.0,0.0,0.0,0.0
1461,1987-11-28,0.0,0.0,0.0,0.0,0.0
1462,1987-11-29,0.0,0.0,0.0,0.0,0.0
1463,1987-11-30,0.0,0.0,0.0,0.0,0.0
1464,1988-06-01,0.0,0.0,0.0,0.0,0.0
1465,1988-06-02,0.0,0.0,0.0,0.0,0.0
1466,1988-06-03,0.0,0.0,0.0,0.0,0.0
1467,1988-06-04,0.0,0.0,0.0,0.0,0.0
1468,1988-06-05,0.0,0.0,0.0,0.0,0.0
1469,1988-06-06,0.0,0.0,1.7076,0.0,0.4269
1470,1988-06-07,0.0,0.0,0.0,0.0,0.0
1471,1988-06-08,0.0,0.0,0.0,0.0,0.0
1472,1988-06-09,0.0,0.0,0.0,0.0,0.0
1473,1988-06-10,0.0,0.0,0.0,0.0,0.0
1474,1988-06-11,3.1845,0.0,0.0,0.0,0.796125
1475,1988-06-12,0.0,0.0,0.0,0.0,0.0
1476,1988-06-13,0.0,22.6533,0.0,40.7822,15.858875000000001
1477,1988-06-14,6.3101,2.2716,11.4593,0.8515,5.2231250000000005
1478,1988-06-15,0.0,1.5559,0.0,0.0,0.388975
1479,1988-06-16,23.5072,0.0,13.7252,0.8685,9.525224999999999
1480,1988-06-17,0.5135,16.1988,0.1791,22.0574,9.7372
1481,1988-06-18,14.2216,0.3998,9.9819,0.2402,6.210875000000001
1482,1988-06-19,0.4918,0.0,0.0,0.0,0.12295
1483,1988-06-20,5.9511,33.6409,0.0,15.2087,13.700175
1484,1988-06-21,6.4187,7.7752,0.0,58.6044,18.199575
1485,1988-06-22,1.9697,8.1755,39.0931,1.9453,12.7959
1486,1988-06-23,6.5173,5.9292,0.3708,0.3414,3.289675
1487,1988-06-24,2.705,8.3959,0.0,0.1265,2.80685
1488,1988-06-25,0.0,0.4833,0.0,0.3393,0.20565
1489,1988-06-26,0.0,2.6132,0.0,0.0,0.6533
1490,1988-06-27,0.0,0.4833,4.9277,53.8976,14.82715
1491,1988-06-28,2.3133,4.8174,6.561,2.3631,4.0137
1492,1988-06-29,5.126,5.9613,20.2496,1.0962,8.108275
1493,1988-06-30,2.5652,19.3972,0.3629,0.0,5.5813250000000005
1494,1988-07-01,4.3968,1.1017,0.6702,0.1068,1.568875
1495,1988-07-02,0.0,0.0,0.0,0.0,0.0
1496,1988-07-03,3.7487,50.0241,0.0,0.0,13.4432
1497,1988-07-04,6.3386,2.1989,1.2319,1.4309,2.8000749999999996
1498,1988-07-05,7.1983,0.1305,9.7716,0.7562,4.46415
1499,1988-07-06,44.5493,1.1379,5.9164,0.0,12.900900000000002
1500,1988-07-07,1.1373,6.7514,4.0779,0.8555,3.2055249999999997
1501,1988-07-08,0.5618,5.676,6.6224,2.9877,3.961975
1502,1988-07-09,0.0,4.4223,0.0,0.0,1.105575
1503,1988-07-10,18.8163,2.6892,2.5016,0.9624,6.242374999999999
1504,1988-07-11,22.6108,3.9256,6.6085,4.9237,9.51715
1505,1988-07-12,1.4066,0.913,7.414,0.9509,2.671125
1506,1988-07-13,5.7982,8.1667,22.2446,2.2128,9.605575
1507,1988-07-14,12.5946,92.7049,29.1035,5.1006,34.8759
1508,1988-07-15,5.5477,7.9717,3.6949,0.2661,4.370100000000001
1509,1988-07-16,0.403,0.0,7.148,0.4079,1.989725
1510,1988-07-17,0.2198,1.1677,6.7358,0.145,2.067075
1511,1988-07-18,0.0,0.0,0.0,0.0,0.0
1512,1988-07-19,54.7275,75.6805,69.7894,2.5923,50.697424999999996
1513,1988-07-20,27.4458,0.8539,3.2032,0.7118,8.053674999999998
1514,1988-07-21,0.1343,2.7555,0.8521,9.5635,3.3263499999999997
1515,1988-07-22,11.658,6.4194,2.6352,1.3284,5.51025
1516,1988-07-23,5.9855,5.2024,0.0,0.0,2.7969749999999998
1517,1988-07-24,5.6221,0.4998,0.3316,0.0,1.613375
1518,1988-07-25,5.4031,9.4954,5.5661,1.2668,5.43285
1519,1988-07-26,1.6426,2.0102,2.7018,10.2047,4.139825
1520,1988-07-27,13.1182,23.0088,29.0323,12.3358,19.373775000000002
1521,1988-07-28,167.0469,2.8038,1.4368,0.3216,42.902274999999996
1522,1988-07-29,55.8942,3.4006,3.5128,0.0,15.701899999999998
1523,1988-07-30,4.8369,1.4569,1.0815,11.8159,4.7978
1524,1988-07-31,2.2723,1.0051,0.2384,0.0,0.87895
1525,1988-08-01,1.6366,2.5952,0.2672,14.1392,4.65955
1526,1988-08-02,7.1899,11.0549,7.391,1.0884,6.681049999999999
1527,1988-08-03,0.4335,2.2391,1.2191,44.7576,12.162325
1528,1988-08-04,14.3147,31.8379,55.7951,55.6291,39.3942
1529,1988-08-05,63.3127,76.0227,100.4193,6.9365,61.6728
1530,1988-08-06,0.4836,9.896,1.6999,0.2243,3.0759499999999997
1531,1988-08-07,1.8361,0.9587,0.543,0.0,0.83445
1532,1988-08-08,0.0,3.7364,2.6629,0.154,1.638325
1533,1988-08-09,0.147,1.059,2.8021,0.0,1.002025
1534,1988-08-10,3.2519,3.635,0.4372,9.483,4.201775
1535,1988-08-11,8.1332,0.9791,1.6823,11.7324,5.63175
1536,1988-08-12,1.0102,0.6661,1.5876,0.5903,0.9635499999999999
1537,1988-08-13,0.0,0.0,0.0,0.3512,0.0878
1538,1988-08-14,0.0,0.0,0.0,0.0,0.0
1539,1988-08-15,0.0,0.0,0.0,0.0,0.0
1540,1988-08-16,0.0,0.0,0.0,0.0,0.0
1541,1988-08-17,0.0,0.0,0.0,0.0,0.0
1542,1988-08-18,8.0859,34.0309,0.0,21.1345,15.812825
1543,1988-08-19,11.0624,24.5726,40.1684,8.7287,21.133025000000004
1544,1988-08-20,14.7329,28.3933,30.1537,2.6988,18.994675
1545,1988-08-21,3.9511,1.9715,42.1072,2.7292,12.68975
1546,1988-08-22,11.4288,21.3475,29.9745,0.0,15.6877
1547,1988-08-23,1.1248,1.5393,12.3191,0.0,3.7458
1548,1988-08-24,6.4674,0.0,14.331,47.6426,17.11025
1549,1988-08-25,5.2721,15.8346,18.755,1.4655,10.3318
1550,1988-08-26,0.3578,16.5751,1.0808,0.3417,4.58885
1551,1988-08-27,3.2625,5.0765,0.0,0.8115,2.2876250000000002
1552,1988-08-28,0.4433,20.7672,0.6676,0.0,5.469525
1553,1988-08-29,0.0,6.8095,2.1152,0.1869,2.2779
1554,1988-08-30,0.4237,0.0,0.5246,0.175,0.280825
1555,1988-08-31,4.0016,5.0103,0.0,0.0,2.252975
1556,1988-09-01,13.1097,8.1106,0.0,0.0,5.305075
1557,1988-09-02,0.6002,0.283,0.8424,0.0,0.4314
1558,1988-09-03,0.0,0.3789,0.0,0.0,0.094725
1559,1988-09-04,0.0,6.583,0.0,0.0,1.64575
1560,1988-09-05,0.0,0.4442,0.0,0.0,0.11105
1561,1988-09-06,0.0,31.0716,0.2284,0.0,7.825
1562,1988-09-07,0.0,0.0,0.0,0.0,0.0
1563,1988-09-08,0.0,0.1201,0.0,0.0,0.030025
1564,1988-09-09,0.0,0.0,0.0,0.0,0.0
1565,1988-09-10,0.0,1.4469,0.0,9.4136,2.715125
1566,1988-09-11,4.7534,18.8379,17.8721,0.3266,10.4475
1567,1988-09-12,0.0,0.2402,3.2851,0.0,0.881325
1568,1988-09-13,0.0,0.0,0.0,7.2425,1.810625
1569,1988-09-14,4.6962,3.8213,0.0,0.0,2.129375
1570,1988-09-15,0.0,0.6409,3.179,9.4136,3.308375
1571,1988-09-16,8.5079,7.9155,10.8249,14.1577,10.3515
1572,1988-09-17,0.6176,3.6623,17.753,0.2936,5.581625000000001
1573,1988-09-18,0.0,11.8282,0.6199,0.0,3.112025
1574,1988-09-19,0.0,7.2514,3.5982,0.7946,2.9110500000000004
1575,1988-09-20,29.9375,6.8817,11.9278,1.1226,12.4674
1576,1988-09-21,18.5244,4.1977,6.3734,0.4754,7.392725
1577,1988-09-22,8.4241,9.4648,11.7139,5.7837,8.846625
1578,1988-09-23,3.7133,16.1207,1.9734,0.0,5.45185
1579,1988-09-24,18.5058,0.0,8.373,1.9964,7.2188
1580,1988-09-25,15.8348,2.0539,5.963,1.8758,6.431875
1581,1988-09-26,0.0,0.0,0.0,1.7708,0.4427
1582,1988-09-27,0.0,2.7706,0.0,0.0,0.69265
1583,1988-09-28,0.0,5.4034,0.0,0.0,1.35085
1584,1988-09-29,19.2182,28.6671,15.1056,1.9472,16.234525
1585,1988-09-30,3.1762,0.1322,10.2659,0.4187,3.49825
1586,1988-10-01,9.5774,0.0,0.0,0.0,2.39435
1587,1988-10-02,11.7227,0.0,0.0,84.3619,24.021150000000002
1588,1988-10-03,24.1077,57.2002,79.0117,79.8812,60.050200000000004
1589,1988-10-04,27.743,6.7536,35.6224,1.3222,17.8603
1590,1988-10-05,0.1961,3.0985,0.2384,0.614,1.03675
1591,1988-10-06,0.0,0.0,0.0,0.0,0.0
1592,1988-10-07,0.0,0.0,0.0,0.0,0.0
1593,1988-10-08,0.0,0.0,0.0,0.0,0.0
1594,1988-10-09,0.0,0.0,0.0,0.0,0.0
1595,1988-10-10,0.0,0.0,0.0,0.0,0.0
1596,1988-10-11,0.0,0.0,0.0,0.0,0.0
1597,1988-10-12,0.0,0.0,0.0,0.0,0.0
1598,1988-10-13,0.0,0.0,0.0,0.0,0.0
1599,1988-10-14,0.0,0.0,0.0,0.0,0.0
1600,1988-10-15,0.0,0.0,0.0,0.0,0.0
1601,1988-10-16,0.0,0.0,0.0,0.0,0.0
1602,1988-10-17,0.0,0.0,0.0,0.0,0.0
1603,1988-10-18,0.0,0.0,0.0,0.0,0.0
1604,1988-10-19,0.0,0.0,0.0,0.0,0.0
1605,1988-10-20,0.0,0.0,0.0,0.0,0.0
1606,1988-10-21,0.0,0.0,0.0,0.0,0.0
1607,1988-10-22,0.0,0.0,0.0,0.0,0.0
1608,1988-10-23,0.0,0.0,0.0,0.0,0.0
1609,1988-10-24,0.0,0.0,0.0,0.0,0.0
1610,1988-10-25,0.0,0.0,0.0,0.0,0.0
1611,1988-10-26,0.0,0.0,0.0,0.0,0.0
1612,1988-10-27,0.0,0.0,0.0,0.0,0.0
1613,1988-10-28,0.0,0.0,0.0,0.0,0.0
1614,1988-10-29,0.0,0.0,0.0,0.0,0.0
1615,1988-10-30,0.0,0.0,0.0,0.0,0.0
1616,1988-10-31,0.0,0.0,0.0,0.0,0.0
1617,1988-11-01,0.0,0.0,0.0,0.0,0.0
1618,1988-11-02,0.0,0.0,0.0,0.0,0.0
1619,1988-11-03,0.0,0.0,0.0,0.0,0.0
1620,1988-11-04,0.0,0.0,1.0014,0.0,0.25035
1621,1988-11-05,0.0,0.0,0.0,0.0,0.0
1622,1988-11-06,0.0,0.0,0.0,0.0,0.0
1623,1988-11-07,0.0,0.0,0.0,0.0,0.0
1624,1988-11-08,0.0,0.0,0.0,0.0,0.0
1625,1988-11-09,0.0,0.0,0.0,0.0,0.0
1626,1988-11-10,0.0,0.0,0.0,0.0,0.0
1627,1988-11-11,0.0,0.0,0.0,0.0,0.0
1628,1988-11-12,0.0,0.0,0.0,0.0,0.0
1629,1988-11-13,0.0,0.0,0.0,0.0,0.0
1630,1988-11-14,0.0,0.0,0.0,0.0,0.0
1631,1988-11-15,0.0,0.0,0.0,0.0,0.0
1632,1988-11-16,0.0,0.0,0.0,0.0,0.0
1633,1988-11-17,0.0,0.0,0.0,0.0,0.0
1634,1988-11-18,0.0,0.0,0.0,0.0,0.0
1635,1988-11-19,0.0,0.0,0.0,0.0,0.0
1636,1988-11-20,0.0,0.0,0.0,0.0,0.0
1637,1988-11-21,0.0,0.0,0.0,0.0,0.0
1638,1988-11-22,0.0,0.0,0.0,0.0,0.0
1639,1988-11-23,0.0,0.0,0.0,0.0,0.0
1640,1988-11-24,0.0,0.0,0.0,0.0,0.0
1641,1988-11-25,0.0,0.0,0.0,0.0,0.0
1642,1988-11-26,0.0,0.0,0.0,0.0,0.0
1643,1988-11-27,0.0,0.0,0.0,0.0,0.0
