DateTime,23.0812 76.1904
2002-01-11,6.9000
2002-01-12,7.6800
2002-01-13,9.4900
2002-01-14,10.9000
2002-01-15,12.0600
2002-01-16,14.4800
2002-01-17,11.5800
2002-01-18,12.4200
2002-01-19,10.9000
2002-01-20,11.8600
2002-01-21,9.2200
2002-01-22,9.7000
2002-01-23,8.9200
2002-01-24,8.5100
2002-01-25,8.3200
2002-01-26,10.5600
2002-01-27,10.2300
2002-01-28,6.4200
2002-01-29,5.8200
2002-01-30,5.5100
2002-01-31,5.8200
2002-02-01,6.8600
2002-02-02,9.0200
2002-02-03,8.3700
2002-02-04,9.1900
2002-02-05,14.1000
2002-02-06,12.5300
2002-02-07,11.3100
2002-02-08,10.3100
2002-02-09,8.8300
2002-02-10,10.9500
2002-02-11,11.6600
2002-02-12,7.8100
2002-02-13,8.3500
2002-02-14,9.2600
2002-02-15,10.2500
2002-02-16,11.2400
2002-02-17,14.9800
2002-02-18,15.7900
2002-02-19,15.4300
2002-02-20,14.3100
2002-02-21,14.1500
2002-02-22,16.4800
2002-02-23,17.4000
2002-02-24,15.4000
2002-02-25,14.4200
2002-02-26,13.7500
2002-02-27,13.8000
2002-02-28,14.2100
2002-03-01,16.2700
2002-03-02,17.0100
2002-03-03,14.8100
2002-03-04,11.7900
2002-03-05,13.0800
2002-03-06,13.7300
2002-03-07,15.3900
2002-03-08,15.9800
2002-03-09,16.3300
2002-03-10,16.8200
2002-03-11,18.0900
2002-03-12,16.2900
2002-03-13,19.2300
2002-03-14,19.4100
2002-03-15,16.0500
2002-03-16,15.8300
2002-03-17,16.8100
2002-03-18,16.1600
2002-03-19,16.7600
2002-03-20,17.2400
2002-03-21,19.6000
2002-03-22,19.0300
2002-03-23,19.2600
2002-03-24,19.5800
2002-03-25,20.4000
2002-03-26,19.1300
2002-03-27,20.3200
2002-03-28,19.7400
2002-03-29,18.7600
2002-03-30,17.7500
2002-03-31,18.0800
2002-04-01,21.7800
2002-04-02,23.1900
2002-04-03,20.6400
2002-04-04,20.2200
2002-04-05,21.6600
2002-04-06,22.8900
2002-04-07,24.8500
2002-04-08,21.2300
2002-04-09,20.4200
2002-04-10,20.9700
2002-04-11,20.2000
2002-04-12,21.0500
2002-04-13,21.4400
2002-04-14,22.8800
2002-04-15,23.8100
2002-04-16,24.2400
2002-04-17,24.4400
2002-04-18,23.8700
2002-04-19,24.6200
2002-04-20,26.3100
2002-04-21,25.1800
2002-04-22,24.2000
2002-04-23,25.5700
2002-04-24,26.3500
2002-04-25,25.3100
2002-04-26,23.7000
2002-04-27,21.3800
2002-04-28,24.2400
2002-04-29,26.3700
2002-04-30,25.3200
2002-05-01,26.6400
2002-05-02,26.7800
2002-05-03,25.2400
2002-05-04,27.0300
2002-05-05,27.5000
2002-05-06,28.3300
2002-05-07,27.7200
2002-05-08,27.7400
2002-05-09,28.0800
2002-05-10,27.9000
2002-05-11,29.6800
2002-05-12,29.3800
2002-05-13,29.2100
2002-05-14,29.4700
2002-05-15,29.4500
2002-05-16,29.0900
2002-05-17,31.5000
2002-05-18,30.1500
2002-05-19,27.7800
2002-05-20,26.8800
2002-05-21,26.9200
2002-05-22,28.1600
2002-05-23,28.7800
2002-05-24,28.3500
2002-05-25,28.3600
2002-05-26,27.3600
2002-05-27,26.8500
2002-05-28,26.8800
2002-05-29,27.5200
2002-05-30,23.0600
2002-05-31,24.0200
2002-06-01,25.1300
2002-06-02,25.7500
2002-06-03,27.1200
2002-06-04,27.2400
2002-06-05,27.0900
2002-06-06,25.4400
2002-06-07,27.1800
2002-06-08,27.9400
2002-06-09,28.9700
2002-06-10,28.1000
2002-06-11,29.4000
2002-06-12,29.4000
2002-06-13,27.7900
2002-06-14,29.0900
2002-06-15,25.1800
2002-06-16,26.0400
2002-06-17,25.7300
2002-06-18,26.1900
2002-06-19,24.8100
2002-06-20,25.1700
2002-06-21,25.3500
2002-06-22,25.2300
2002-06-23,25.4200
2002-06-24,23.9500
2002-06-25,24.1400
2002-06-26,25.1300
2002-06-27,24.4500
2002-06-28,24.1900
2002-06-29,23.2600
2002-06-30,23.4900
2002-07-01,24.3100
2002-07-02,24.4600
2002-07-03,24.8300
2002-07-04,25.0900
2002-07-05,25.1800
2002-07-06,25.5600
2002-07-07,25.2500
2002-07-08,25.3600
2002-07-09,25.4500
2002-07-10,25.2900
2002-07-11,25.9900
2002-07-12,26.2400
2002-07-13,26.5800
2002-07-14,26.4000
2002-07-15,26.0400
2002-07-16,25.5600
2002-07-17,25.4400
2002-07-18,24.9200
2002-07-19,24.3900
2002-07-20,23.7500
2002-07-21,24.0300
2002-07-22,23.7700
2002-07-23,24.4900
2002-07-24,25.0000
2002-07-25,24.4800
2002-07-26,23.8400
2002-07-27,24.0100
2002-07-28,24.3800
2002-07-29,24.5400
2002-07-30,24.3900
2002-07-31,24.7400
2002-08-01,24.2600
2002-08-02,23.6700
2002-08-03,24.7400
2002-08-04,22.7000
2002-08-05,23.1300
2002-08-06,23.0200
2002-08-07,23.7000
2002-08-08,23.7200
2002-08-09,22.6100
2002-08-10,23.2200
2002-08-11,23.4400
2002-08-12,22.9900
2002-08-13,22.8100
2002-08-14,23.2300
2002-08-15,23.4100
2002-08-16,22.5900
2002-08-17,22.3500
2002-08-18,21.9300
2002-08-19,21.9400
2002-08-20,22.5700
2002-08-21,22.1500
2002-08-22,22.4600
2002-08-23,23.2700
2002-08-24,23.6800
2002-08-25,22.9300
2002-08-26,22.3000
2002-08-27,21.5400
2002-08-28,21.9700
2002-08-29,22.0300
2002-08-30,23.0500
2002-08-31,22.6300
2002-09-01,23.1400
2002-09-02,23.5500
2002-09-03,23.7200
2002-09-04,22.9100
2002-09-05,22.1300
2002-09-06,21.9500
2002-09-07,22.3500
2002-09-08,21.5400
2002-09-09,21.1100
2002-09-10,21.3200
2002-09-11,21.8600
2002-09-12,22.1100
2002-09-13,22.0800
2002-09-14,20.6100
2002-09-15,19.7700
2002-09-16,21.0000
2002-09-17,20.2400
2002-09-18,21.1800
2002-09-19,22.1500
2002-09-20,21.4700
2002-09-21,21.7800
2002-09-22,21.6800
2002-09-23,22.5400
2002-09-24,21.9700
2002-09-25,23.0300
2002-09-26,22.3900
2002-09-27,21.7000
2002-09-28,21.2000
2002-09-29,21.1500
2002-09-30,21.2900
2002-10-01,21.3200
2002-10-02,20.8900
2002-10-03,20.6400
2002-10-04,20.5300
2002-10-05,20.1100
2002-10-06,20.9900
2002-10-07,21.4500
2002-10-08,20.5300
2002-10-09,20.5300
2002-10-10,20.7600
2002-10-11,19.9400
2002-10-12,19.5800
2002-10-13,20.5800
2002-10-14,19.7000
2002-10-15,19.2700
2002-10-16,20.6500
2002-10-17,21.4000
2002-10-18,19.1100
2002-10-19,19.6600
2002-10-20,18.0600
2002-10-21,20.8900
2002-10-22,18.7300
2002-10-23,18.1700
2002-10-24,17.5100
2002-10-25,15.9800
2002-10-26,15.3200
2002-10-27,14.6900
2002-10-28,14.5300
2002-10-29,15.4500
2002-10-30,15.6700
2002-10-31,16.5800
2002-11-01,17.0600
2002-11-02,17.2500
2002-11-03,17.5600
2002-11-04,16.5500
2002-11-05,16.5700
2002-11-06,17.4400
2002-11-07,16.2000
2002-11-08,15.0400
2002-11-09,14.6000
2002-11-10,15.3000
2002-11-11,15.6600
2002-11-12,16.2100
2002-11-13,15.0200
2002-11-14,14.8400
2002-11-15,15.0100
2002-11-16,14.2400
2002-11-17,13.1200
2002-11-18,13.2000
2002-11-19,13.0000
2002-11-20,13.8900
2002-11-21,13.5900
2002-11-22,13.7300
2002-11-23,12.4700
2002-11-24,12.2500
2002-11-25,14.5000
2002-11-26,13.5400
2002-11-27,13.4600
2002-11-28,13.6800
2002-11-29,13.2900
2002-11-30,12.6000
2002-12-01,11.1000
2002-12-02,10.3400
2002-12-03,10.0800
2002-12-04,11.8800
2002-12-05,11.8000
2002-12-06,13.1700
2002-12-07,14.4200
2002-12-08,14.0600
2002-12-09,14.5300
2002-12-10,13.0500
2002-12-11,12.5500
2002-12-12,11.3700
2002-12-13,11.9300
2002-12-14,11.3800
2002-12-15,11.2100
2002-12-16,11.8900
2002-12-17,12.9000
2002-12-18,13.5700
2002-12-19,13.0900
2002-12-20,13.4500
2002-12-21,13.6500
2002-12-22,12.3100
2002-12-23,12.3900
2002-12-24,12.2600
2002-12-25,11.4100
2002-12-26,10.3300
2002-12-27,10.3300
2002-12-28,9.2600
2002-12-29,8.8100
2002-12-30,12.3000
2002-12-31,13.3200
2003-01-01,6.0400
2003-01-02,6.0800
2003-01-03,10.7900
2003-01-04,8.9200
2003-01-05,7.9600
2003-01-06,9.2000
2003-01-07,11.7100
2003-01-08,9.2400
2003-01-09,9.6400
2003-01-10,9.7200
2003-01-11,9.4700
2003-01-12,10.5400
2003-01-13,10.0100
2003-01-14,6.9700
2003-01-15,6.0700
2003-01-16,6.1500
2003-01-17,5.7000
2003-01-18,5.7700
2003-01-19,6.3500
2003-01-20,9.9100
2003-01-21,9.8700
2003-01-22,11.5000
2003-01-23,10.8700
2003-01-24,10.3400
2003-01-25,11.0700
2003-01-26,11.9600
2003-01-27,14.2000
2003-01-28,14.5000
2003-01-29,12.3500
2003-01-30,10.7600
2003-01-31,13.3300
2003-02-01,14.4100
2003-02-02,13.1900
2003-02-03,13.0100
2003-02-04,13.4200
2003-02-05,11.3300
2003-02-06,10.3900
2003-02-07,12.8800
2003-02-08,11.7100
2003-02-09,12.8100
2003-02-10,12.5500
2003-02-11,13.4700
2003-02-12,12.1100
2003-02-13,10.2900
2003-02-14,10.8500
2003-02-15,12.4500
2003-02-16,13.5100
2003-02-17,16.1900
2003-02-18,16.5200
2003-02-19,16.6800
2003-02-20,11.3800
2003-02-21,10.8800
2003-02-22,11.7600
2003-02-23,13.4000
2003-02-24,14.5900
2003-02-25,15.7100
2003-02-26,15.6900
2003-02-27,16.9900
2003-02-28,17.6200
2003-03-01,17.1400
2003-03-02,18.0700
2003-03-03,17.5600
2003-03-04,11.0000
2003-03-05,7.6100
2003-03-06,9.5500
2003-03-07,11.1700
2003-03-08,10.8500
2003-03-09,13.2700
2003-03-10,14.8600
2003-03-11,14.8500
2003-03-12,14.4900
2003-03-13,13.5300
2003-03-14,15.0800
2003-03-15,15.9100
2003-03-16,16.4700
2003-03-17,17.5800
2003-03-18,18.2100
2003-03-19,19.1400
2003-03-20,17.7000
2003-03-21,18.0100
2003-03-22,18.8500
2003-03-23,19.6900
2003-03-24,20.1200
2003-03-25,21.2400
2003-03-26,21.6800
2003-03-27,21.1600
2003-03-28,21.1500
2003-03-29,20.8100
2003-03-30,21.7500
2003-03-31,21.6000
2003-04-01,21.7100
2003-04-02,21.6600
2003-04-03,23.4100
2003-04-04,24.1200
2003-04-05,21.4400
2003-04-06,20.7700
2003-04-07,22.1400
2003-04-08,20.6200
2003-04-09,21.5800
2003-04-10,21.8600
2003-04-11,24.2300
2003-04-12,24.6500
2003-04-13,25.0700
2003-04-14,23.1700
2003-04-15,23.3600
2003-04-16,23.6000
2003-04-17,23.9000
2003-04-18,25.3100
2003-04-19,25.2200
2003-04-20,22.8300
2003-04-21,23.2100
2003-04-22,23.7900
2003-04-23,23.3200
2003-04-24,23.6800
2003-04-25,23.8800
2003-04-26,25.5100
2003-04-27,27.2000
2003-04-28,24.5900
2003-04-29,23.2200
2003-04-30,23.9700
2003-05-01,25.0700
2003-05-02,25.6600
2003-05-03,25.0700
2003-05-04,23.6400
2003-05-05,23.4300
2003-05-06,23.4300
2003-05-07,25.0200
2003-05-08,24.0400
2003-05-09,22.4800
2003-05-10,22.4400
2003-05-11,23.2200
2003-05-12,25.3800
2003-05-13,26.3600
2003-05-14,28.1200
2003-05-15,26.7300
2003-05-16,25.8200
2003-05-17,26.7000
2003-05-18,28.1400
2003-05-19,28.2200
2003-05-20,27.8200
2003-05-21,28.0800
2003-05-22,28.3400
2003-05-23,28.4900
2003-05-24,27.1800
2003-05-25,28.1400
2003-05-26,27.8600
2003-05-27,28.2700
2003-05-28,28.2100
2003-05-29,28.1400
2003-05-30,26.6400
2003-05-31,28.3300
2003-06-01,28.4800
2003-06-02,29.6300
2003-06-03,30.6500
2003-06-04,29.9800
2003-06-05,28.7800
2003-06-06,27.4700
2003-06-07,27.3000
2003-06-08,27.6300
2003-06-09,28.1200
2003-06-10,29.2400
2003-06-11,28.4800
2003-06-12,28.2700
2003-06-13,28.7300
2003-06-14,27.6200
2003-06-15,26.5500
2003-06-16,25.3900
2003-06-17,25.2700
2003-06-18,23.1800
2003-06-19,24.1300
2003-06-20,23.9400
2003-06-21,24.2300
2003-06-22,23.1100
2003-06-23,23.4900
2003-06-24,22.6200
2003-06-25,21.9300
2003-06-26,23.6700
2003-06-27,23.9300
2003-06-28,24.9700
2003-06-29,23.9400
2003-06-30,24.4100
2003-07-01,25.2500
2003-07-02,23.0000
2003-07-03,24.3400
2003-07-04,26.0200
2003-07-05,23.5400
2003-07-06,24.3800
2003-07-07,24.6700
2003-07-08,24.3800
2003-07-09,24.1800
2003-07-10,24.2000
2003-07-11,24.3100
2003-07-12,24.2300
2003-07-13,24.3700
2003-07-14,25.0300
2003-07-15,23.4200
2003-07-16,23.5800
2003-07-17,24.2900
2003-07-18,24.9800
2003-07-19,24.9800
2003-07-20,24.6500
2003-07-21,23.3200
2003-07-22,23.9800
2003-07-23,23.4400
2003-07-24,23.8200
2003-07-25,23.6600
2003-07-26,23.9400
2003-07-27,23.8100
2003-07-28,23.4900
2003-07-29,22.6300
2003-07-30,22.6700
2003-07-31,23.3500
2003-08-01,23.3700
2003-08-02,22.9900
2003-08-03,23.1500
2003-08-04,23.0100
2003-08-05,23.2100
2003-08-06,24.4400
2003-08-07,24.7800
2003-08-08,24.8300
2003-08-09,24.1500
2003-08-10,23.2300
2003-08-11,23.3200
2003-08-12,22.7600
2003-08-13,23.7500
2003-08-14,24.1500
2003-08-15,23.4600
2003-08-16,23.5100
2003-08-17,23.1700
2003-08-18,23.6500
2003-08-19,22.7700
2003-08-20,23.3300
2003-08-21,23.0700
2003-08-22,24.0600
2003-08-23,24.7800
2003-08-24,23.8800
2003-08-25,21.7000
2003-08-26,22.4100
2003-08-27,22.8400
2003-08-28,22.4900
2003-08-29,23.0800
2003-08-30,22.7700
2003-08-31,22.6000
2003-09-01,22.2400
2003-09-02,22.4900
2003-09-03,22.6700
2003-09-04,22.3300
2003-09-05,22.5900
2003-09-06,22.3500
2003-09-07,22.2100
2003-09-08,22.0700
2003-09-09,21.7200
2003-09-10,21.7700
2003-09-11,21.7200
2003-09-12,21.5000
2003-09-13,21.3100
2003-09-14,22.0900
2003-09-15,21.7800
2003-09-16,21.6900
2003-09-17,21.8300
2003-09-18,22.0800
2003-09-19,21.3800
2003-09-20,21.4900
2003-09-21,22.1400
2003-09-22,22.0400
2003-09-23,21.9900
2003-09-24,21.3000
2003-09-25,21.5600
2003-09-26,22.0900
2003-09-27,22.4200
2003-09-28,22.7000
2003-09-29,21.4200
2003-09-30,21.0200
2003-10-01,21.2200
2003-10-02,22.0800
2003-10-03,20.4900
2003-10-04,17.5300
2003-10-05,17.1800
2003-10-06,18.0200
2003-10-07,19.6300
2003-10-08,21.0100
2003-10-09,20.0200
2003-10-10,19.9900
2003-10-11,19.8800
2003-10-12,18.8300
2003-10-13,17.0200
2003-10-14,16.0800
2003-10-15,15.2400
2003-10-16,15.8200
2003-10-17,15.2000
2003-10-18,17.7800
2003-10-19,18.5800
2003-10-20,17.4000
2003-10-21,15.0800
2003-10-22,14.9000
2003-10-23,14.7400
2003-10-24,14.1700
2003-10-25,14.0600
2003-10-26,14.3500
2003-10-27,15.0300
2003-10-28,15.4200
2003-10-29,15.9900
2003-10-30,19.8600
2003-10-31,19.9700
2003-11-01,18.9300
2003-11-02,18.4300
2003-11-03,18.4300
2003-11-04,16.9600
2003-11-05,16.9600
2003-11-06,18.6500
2003-11-07,18.7400
2003-11-08,17.5300
2003-11-09,16.5500
2003-11-10,15.7900
2003-11-11,13.0600
2003-11-12,12.8100
2003-11-13,12.4500
2003-11-14,13.2000
2003-11-15,13.4900
2003-11-16,14.5800
2003-11-17,15.4600
2003-11-18,15.8200
2003-11-19,16.1000
2003-11-20,15.6400
2003-11-21,14.6700
2003-11-22,14.6500
2003-11-23,14.6200
2003-11-24,16.1000
2003-11-25,15.1200
2003-11-26,13.3900
2003-11-27,14.4200
2003-11-28,14.1200
2003-11-29,13.8700
2003-11-30,12.9500
2003-12-01,12.0000
2003-12-02,11.7900
2003-12-03,11.3300
2003-12-04,11.5600
2003-12-05,12.2800
2003-12-06,11.2900
2003-12-07,11.0100
2003-12-08,12.4700
2003-12-09,12.5900
2003-12-10,13.2100
2003-12-11,12.6500
2003-12-12,14.8500
2003-12-13,15.4200
2003-12-14,13.5700
2003-12-15,12.5200
2003-12-16,12.1400
2003-12-17,11.5200
2003-12-18,10.2100
2003-12-19,10.3300
2003-12-20,9.9100
2003-12-21,9.8400
2003-12-22,9.6500
2003-12-23,9.9000
2003-12-24,9.8500
2003-12-25,9.2900
2003-12-26,10.3600
2003-12-27,12.1200
2003-12-28,10.2900
2003-12-29,6.6600
2003-12-30,5.9800
2003-12-31,6.9200
2004-01-01,7.9400
2004-01-02,8.0700
2004-01-03,8.9100
2004-01-04,8.1500
2004-01-05,9.5100
2004-01-06,9.3100
2004-01-07,7.5400
2004-01-08,7.0200
2004-01-09,6.3700
2004-01-10,7.1000
2004-01-11,8.1700
2004-01-12,8.7600
2004-01-13,10.3600
2004-01-14,10.4100
2004-01-15,10.2100
2004-01-16,10.9900
2004-01-17,12.2200
2004-01-18,11.8400
2004-01-19,8.8300
2004-01-20,10.0100
2004-01-21,12.1800
2004-01-22,11.9300
2004-01-23,10.5400
2004-01-24,9.3700
2004-01-25,7.7200
2004-01-26,7.8800
2004-01-27,6.9100
2004-01-28,7.1200
2004-01-29,10.4700
2004-01-30,11.5300
2004-01-31,11.7900
2004-02-01,8.3800
2004-02-02,5.4200
2004-02-03,4.0700
2004-02-04,6.4400
2004-02-05,7.8200
2004-02-06,6.1000
2004-02-07,6.6600
2004-02-08,6.3500
2004-02-09,8.3200
2004-02-10,10.4500
2004-02-11,10.5700
2004-02-12,11.1500
2004-02-13,11.9900
2004-02-14,13.2700
2004-02-15,11.9700
2004-02-16,9.9500
2004-02-17,10.5600
2004-02-18,12.9200
2004-02-19,12.9400
2004-02-20,12.1600
2004-02-21,11.1100
2004-02-22,12.1600
2004-02-23,12.6400
2004-02-24,12.9400
2004-02-25,13.3900
2004-02-26,13.5900
2004-02-27,14.6700
2004-02-28,14.8000
2004-02-29,14.1200
2004-03-01,13.9700
2004-03-02,13.3800
2004-03-03,12.8100
2004-03-04,13.6700
2004-03-05,16.6500
2004-03-06,16.9000
2004-03-07,13.8200
2004-03-08,12.9900
2004-03-09,14.5400
